ID1,ID2,Distance
OR210759.1,OR210677.1,0.0428416
OR210813.1,OR210499.1,0.0293641
OR210926.1,OR210839.1,0.0295687
OR210831.1,OR210610.1,0.0228771
OR210897.1,OR210671.1,0.0292985
OR210775.1,OR210516.1,0.0430068
OR210874.1,OR210740.1,0.0328903
OR210742.1,OR210458.1,0.0294187
OR210926.1,OR210835.1,0.0466169
OR210813.1,OR210490.1,0.0360248
OR210831.1,OR210609.1,0.0294707
OR210897.1,OR210670.1,0.0327294
OR210775.1,OR210515.1,0.032587
OR210874.1,OR210739.1,0.0363802
OR210926.1,OR210831.1,0.0294721
OR210759.1,OR210635.1,0.0397303
OR210792.1,OR210787.1,0.0499372
OR210831.1,OR210608.1,0.0363868
OR210897.1,OR210669.1,0.0327294
OR210775.1,OR210514.1,0.0460951
OR210926.1,OR210830.1,0.0430064
OR210813.1,OR210465.1,0.0428611
OR210759.1,OR210624.1,0.0293637
OR210897.1,OR210668.1,0.0327294
OR210792.1,OR210777.1,0.0499159
OR210775.1,OR210513.1,0.0462034
OR210831.1,OR210605.1,0.0326405
OR210926.1,OR210828.1,0.0362573
OR210874.1,OR210700.1,0.0430728
OR210897.1,OR210667.1,0.0327294
OR210775.1,OR210511.1,0.0427868
OR210792.1,OR210773.1,0.039922
OR210926.1,OR210825.1,0.032745
OR210831.1,OR210602.1,0.029529
OR210874.1,OR210686.1,0.0495748
OR210759.1,OR210567.1,0.0227655
OR210854.1,OR210844.1,0.0396088
OR210775.1,OR210507.1,0.0227404
OR210926.1,OR210824.1,0.0327011
OR210897.1,OR210661.1,0.0362155
OR210792.1,OR210767.1,0.0468702
OR210741.1,OR210504.1,0
OR210831.1,OR210601.1,0.0361606
OR210874.1,OR210684.1,0.0462253
OR210854.1,OR210843.1,0.0394518
OR210775.1,OR210503.1,0.0226399
OR210926.1,OR210822.1,0.03638
OR210792.1,OR210757.1,0.0499434
OR210897.1,OR210652.1,0.0360488
OR210759.1,OR210505.1,0.0327178
OR210741.1,OR210458.1,0.0497493
OR210831.1,OR210600.1,0.0328438
OR210874.1,OR210683.1,0.0360222
OR210812.1,OR210798.1,0.046706
OR210854.1,OR210842.1,0.0361222
OR210775.1,OR210502.1,0.0260018
OR210926.1,OR210820.1,0.049953
OR210792.1,OR210753.1,0.04322
OR210759.1,OR210504.1,0.0497773
OR210831.1,OR210598.1,0.0328595
OR210874.1,OR210680.1,0.0497454
OR210854.1,OR210841.1,0.0262375
OR210775.1,OR210500.1,0.0359405
OR210897.1,OR210639.1,0.0429339
OR210926.1,OR210816.1,0.0442536
OR210792.1,OR210749.1,0.0468325
OR210874.1,OR210679.1,0.0499678
OR210831.1,OR210595.1,0.0397573
OR210854.1,OR210838.1,0.0499764
OR210775.1,OR210498.1,0.0329015
OR210759.1,OR210481.1,0.022809
OR210897.1,OR210638.1,0.0396801
OR210926.1,OR210814.1,0.0434927
OR210792.1,OR210745.1,0.0434866
OR210874.1,OR210675.1,0.0430728
OR210831.1,OR210593.1,0.0227087
OR210854.1,OR210833.1,0.0362751
OR210775.1,OR210496.1,0.0193657
OR210897.1,OR210636.1,0.0361993
OR210759.1,OR210458.1,0.0161193
OR210740.1,OR210739.1,0.0298251
OR210926.1,OR210810.1,0.0292145
OR210792.1,OR210744.1,0.0471512
OR210874.1,OR210674.1,0.046231
OR210831.1,OR210591.1,0.0196415
OR210775.1,OR210492.1,0.0226215
OR210854.1,OR210821.1,0.0327309
OR210897.1,OR210634.1,0.036364
OR210759.1,OR210454.1,0.0428349
OR210926.1,OR210809.1,0.0396857
OR210874.1,OR210671.1,0.0395293
OR210812.1,OR210612.1,0.0396717
OR210775.1,OR210491.1,0.0258584
OR210831.1,OR210589.1,0.0468333
OR210854.1,OR210818.1,0.0227494
OR210926.1,OR210807.1,0.0475312
OR210897.1,OR210630.1,0.0462254
OR210874.1,OR210670.1,0.0430728
OR210740.1,OR210700.1,0.0370521
OR210775.1,OR210489.1,0.0193307
OR210854.1,OR210815.1,0.0295072
OR210831.1,OR210586.1,0.0428911
OR210926.1,OR210801.1,0.0464007
OR210874.1,OR210669.1,0.0430728
OR210897.1,OR210627.1,0.0360306
OR210854.1,OR210813.1,0.0292772
OR210775.1,OR210482.1,0.0294028
OR210740.1,OR210686.1,0.0428172
OR210831.1,OR210585.1,0.042892
OR210874.1,OR210668.1,0.0430728
OR210926.1,OR210796.1,0.0435119
OR210812.1,OR210555.1,0.0396969
OR210792.1,OR210651.1,0.0461898
OR210897.1,OR210617.1,0.0497564
OR210758.1,OR210756.1,0.0360057
OR210854.1,OR210811.1,0.0435072
OR210775.1,OR210478.1,0.0193308
OR210740.1,OR210683.1,0.0361838
OR210874.1,OR210667.1,0.0430728
OR210792.1,OR210650.1,0.0463419
OR210831.1,OR210580.1,0.0362718
OR210926.1,OR210788.1,0.0461929
OR210897.1,OR210614.1,0.0327327
OR210758.1,OR210751.1,0.016144
OR210775.1,OR210477.1,0.0435681
OR210854.1,OR210803.1,0.0361237
OR210740.1,OR210680.1,0.0430004
OR210874.1,OR210661.1,0.0466767
OR210812.1,OR210522.1,0.0431209
OR210831.1,OR210579.1,0.0294225
OR210792.1,OR210640.1,0.0328494
OR210926.1,OR210785.1,0.029574
OR210758.1,OR210750.1,0.0292931
OR210897.1,OR210610.1,0.0298441
OR210775.1,OR210474.1,0.0429003
OR210854.1,OR210799.1,0.0260821
OR210740.1,OR210675.1,0.0370521
OR210874.1,OR210657.1,0.0497407
OR210831.1,OR210578.1,0.0294185
OR210926.1,OR210784.1,0.0328638
OR210758.1,OR210748.1,0.0461559
OR210897.1,OR210609.1,0.0435328
OR210775.1,OR210473.1,0.0226417
OR210812.1,OR210497.1,0.0395007
OR210740.1,OR210674.1,0.0364927
OR210854.1,OR210794.1,0.039672
OR210874.1,OR210652.1,0.0393543
OR210926.1,OR210781.1,0.0330642
OR210758.1,OR210746.1,0.0428885
OR210831.1,OR210575.1,0.0399162
OR210897.1,OR210608.1,0.0363648
OR210775.1,OR210472.1,0.0360416
OR210740.1,OR210671.1,0.0334437
OR210792.1,OR210584.1,0.0466001
OR210854.1,OR210793.1,0.0395382
OR210926.1,OR210779.1,0.0435222
OR210758.1,OR210740.1,0.0361544
OR210874.1,OR210639.1,0.046266
OR210775.1,OR210471.1,0.0495564
OR210897.1,OR210605.1,0.0325896
OR210740.1,OR210670.1,0.0370521
OR210831.1,OR210571.1,0.0499465
OR210758.1,OR210739.1,0.0396745
OR210926.1,OR210775.1,0.0292956
OR210854.1,OR210787.1,0.026008
OR210874.1,OR210638.1,0.036002
OR210812.1,OR210449.1,0.04316
OR210775.1,OR210466.1,0.0226411
OR210792.1,OR210561.1,0.046347
OR210740.1,OR210669.1,0.0370521
OR210897.1,OR210602.1,0.0294229
OR210831.1,OR210570.1,0.0227087
OR210926.1,OR210774.1,0.0295785
OR210874.1,OR210634.1,0.0326985
OR210854.1,OR210777.1,0.0326623
OR210775.1,OR210464.1,0.0428202
OR210740.1,OR210668.1,0.0370521
OR210897.1,OR210601.1,0.0361693
OR210926.1,OR210772.1,0.0330652
OR210792.1,OR210542.1,0.0462128
OR210831.1,OR210566.1,0.0263147
OR210874.1,OR210628.1,0.046311
OR210854.1,OR210773.1,0.0293775
OR210740.1,OR210667.1,0.0370521
OR210775.1,OR210459.1,0.0259082
OR210897.1,OR210600.1,0.0395572
OR210926.1,OR210771.1,0.026023
OR210758.1,OR210683.1,0.0463106
OR210874.1,OR210627.1,0.049691
OR210831.1,OR210564.1,0.0329081
OR210854.1,OR210769.1,0.0361431
OR210740.1,OR210661.1,0.0407257
OR210897.1,OR210599.1,0.0361058
OR210926.1,OR210770.1,0.0395673
OR210775.1,OR210443.1,0.0358483
OR210792.1,OR210499.1,0.0498222
OR210758.1,OR210680.1,0.0461982
OR210874.1,OR210617.1,0.0460882
OR210831.1,OR210562.1,0.01284
OR210854.1,OR210767.1,0.0292924
OR210740.1,OR210657.1,0.0360382
OR210811.1,OR210794.1,0.0363535
OR210897.1,OR210598.1,0.039919
OR210926.1,OR210768.1,0.0463173
OR210775.1,OR210441.1,0.0296017
OR210792.1,OR210490.1,0.0429901
OR210874.1,OR210614.1,0.0259708
OR210758.1,OR210671.1,0.0499594
OR210740.1,OR210652.1,0.0396599
OR210854.1,OR210757.1,0.0327979
OR210811.1,OR210793.1,0.049948
OR210897.1,OR210595.1,0.0397015
OR210926.1,OR210765.1,0.0292819
OR210775.1,OR210436.1,0.0160753
OR210831.1,OR210551.1,0.0392869
OR210874.1,OR210610.1,0.0193854
OR210854.1,OR210753.1,0.0260065
OR210758.1,OR210657.1,0.046188
OR210740.1,OR210639.1,0.0428774
OR210897.1,OR210593.1,0.0360114
OR210926.1,OR210764.1,0.0360434
OR210775.1,OR210435.1,0.0160753
OR210874.1,OR210609.1,0.0396652
OR210831.1,OR210549.1,0.0498842
OR210854.1,OR210749.1,0.0227088
OR210740.1,OR210638.1,0.0226386
OR210758.1,OR210652.1,0.0427468
OR210897.1,OR210591.1,0.0330896
OR210926.1,OR210761.1,0.0464829
OR210775.1,OR210434.1,0.029215
OR210874.1,OR210608.1,0.0396615
OR210831.1,OR210547.1,0.0393579
OR210854.1,OR210745.1,0.0194845
OR210740.1,OR210634.1,0.0193871
OR210897.1,OR210589.1,0.0475941
OR210926.1,OR210760.1,0.0360441
OR210775.1,OR210430.1,0.0160753
OR210874.1,OR210605.1,0.035891
OR210758.1,OR210639.1,0.0496561
OR210831.1,OR210546.1,0.0498842
OR210854.1,OR210744.1,0.0227516
OR210740.1,OR210630.1,0.0499041
OR210897.1,OR210586.1,0.0359404
OR210926.1,OR210758.1,0.0294013
OR210811.1,OR210745.1,0.0443433
OR210775.1,OR210429.1,0.0160753
OR210874.1,OR210602.1,0.0326662
OR210758.1,OR210638.1,0.0261265
OR210854.1,OR210743.1,0.0297016
OR210740.1,OR210628.1,0.0395565
OR210897.1,OR210583.1,0.0462814
OR210926.1,OR210756.1,0.0193313
OR210831.1,OR210540.1,0.0292983
OR210811.1,OR210744.1,0.0471706
OR210775.1,OR210428.1,0.0226293
OR210874.1,OR210601.1,0.0328549
OR210758.1,OR210634.1,0.0360375
OR210740.1,OR210627.1,0.0498334
OR210897.1,OR210579.1,0.0260032
OR210926.1,OR210751.1,0.026023
OR210831.1,OR210539.1,0.0463181
OR210811.1,OR210743.1,0.0468455
OR210874.1,OR210600.1,0.0360479
OR210791.1,OR210709.1,0
OR210758.1,OR210628.1,0.0428765
OR210897.1,OR210578.1,0.0363769
OR210926.1,OR210750.1,0.0261455
OR210740.1,OR210617.1,0.0393503
OR210854.1,OR210697.1,0.0468344
OR210831.1,OR210536.1,0.0363928
OR210874.1,OR210598.1,0.0428813
OR210791.1,OR210708.1,0.00639143
OR210897.1,OR210576.1,0.0464979
OR210811.1,OR210737.1,0.0161277
OR210926.1,OR210748.1,0.0363599
OR210740.1,OR210614.1,0.0361875
OR210758.1,OR210614.1,0.0463144
OR210774.1,OR210772.1,0.0293793
OR210854.1,OR210692.1,0.03933
OR210831.1,OR210534.1,0.0293564
OR210874.1,OR210595.1,0.0430083
OR210897.1,OR210575.1,0.0399501
OR210811.1,OR210736.1,0.0161277
OR210926.1,OR210746.1,0.0328358
OR210740.1,OR210610.1,0.0266147
OR210758.1,OR210610.1,0.0435518
OR210774.1,OR210771.1,0.0227096
OR210874.1,OR210593.1,0.0194318
OR210897.1,OR210572.1,0.0466101
OR210854.1,OR210672.1,0.0396696
OR210831.1,OR210529.1,0.0328015
OR210811.1,OR210735.1,0.0161277
OR210740.1,OR210609.1,0.0261239
OR210926.1,OR210740.1,0.0330597
OR210758.1,OR210609.1,0.0430022
OR210774.1,OR210770.1,0.0361503
OR210874.1,OR210591.1,0.016171
OR210897.1,OR210570.1,0.0360114
OR210831.1,OR210528.1,0.0259983
OR210854.1,OR210664.1,0.0399004
OR210811.1,OR210734.1,0.0161277
OR210740.1,OR210608.1,0.0193874
OR210791.1,OR210623.1,0.0428625
OR210926.1,OR210739.1,0.0366131
OR210758.1,OR210608.1,0.0360389
OR210774.1,OR210768.1,0.0498006
OR210874.1,OR210589.1,0.0435228
OR210897.1,OR210566.1,0.0263449
OR210811.1,OR210733.1,0.0161277
OR210831.1,OR210524.1,0.0294088
OR210854.1,OR210654.1,0.0328018
OR210740.1,OR210605.1,0.0292745
OR210758.1,OR210605.1,0.046164
OR210774.1,OR210765.1,0.0326703
OR210874.1,OR210586.1,0.0394961
OR210897.1,OR210564.1,0.0128471
OR210811.1,OR210732.1,0.0161277
OR210791.1,OR210592.1,0.0332156
OR210854.1,OR210651.1,0.0464605
OR210740.1,OR210602.1,0.0327435
OR210758.1,OR210602.1,0.0428567
OR210774.1,OR210764.1,0.0326667
OR210926.1,OR210700.1,0.0361583
OR210897.1,OR210562.1,0.0396815
OR210874.1,OR210580.1,0.0465728
OR210831.1,OR210515.1,0.026013
OR210811.1,OR210731.1,0.0160685
OR210854.1,OR210650.1,0.0428272
OR210740.1,OR210601.1,0.0399722
OR210791.1,OR210582.1,0.0466804
OR210758.1,OR210601.1,0.0433154
OR210774.1,OR210761.1,0.0228347
OR210874.1,OR210579.1,0.03969
OR210897.1,OR210551.1,0.0460347
OR210926.1,OR210686.1,0.0430043
OR210831.1,OR210514.1,0.0463306
OR210811.1,OR210730.1,0.0193799
OR210740.1,OR210600.1,0.0430637
OR210854.1,OR210640.1,0.0226757
OR210758.1,OR210598.1,0.0463077
OR210774.1,OR210760.1,0.0394316
OR210874.1,OR210578.1,0.032691
OR210897.1,OR210547.1,0.0396775
OR210926.1,OR210683.1,0.0362383
OR210831.1,OR210513.1,0.0464748
OR210811.1,OR210728.1,0.02271
OR210740.1,OR210598.1,0.0361825
OR210758.1,OR210595.1,0.0463901
OR210774.1,OR210758.1,0.0394265
OR210874.1,OR210575.1,0.0432604
OR210926.1,OR210680.1,0.042992
OR210897.1,OR210540.1,0.036174
OR210831.1,OR210511.1,0.0361339
OR210811.1,OR210727.1,0.01946
OR210740.1,OR210595.1,0.0294126
OR210758.1,OR210593.1,0.0426819
OR210854.1,OR210604.1,0.0466009
OR210774.1,OR210756.1,0.0292981
OR210874.1,OR210570.1,0.0194318
OR210926.1,OR210675.1,0.0361583
OR210897.1,OR210536.1,0.036371
OR210811.1,OR210726.1,0.0161277
OR210740.1,OR210593.1,0.0259061
OR210791.1,OR210487.1,0.0431122
OR210831.1,OR210507.1,0.0297871
OR210758.1,OR210591.1,0.0468499
OR210854.1,OR210597.1,0.0361231
OR210774.1,OR210751.1,0.0227096
OR210874.1,OR210566.1,0.0296101
OR210926.1,OR210674.1,0.0463622
OR210897.1,OR210534.1,0.0432596
OR210811.1,OR210725.1,0.0161277
OR210740.1,OR210591.1,0.0298193
OR210774.1,OR210750.1,0.00962669
OR210831.1,OR210503.1,0.0227348
OR210874.1,OR210564.1,0.0361596
OR210758.1,OR210580.1,0.0428822
OR210926.1,OR210671.1,0.0396807
OR210854.1,OR210584.1,0.0363761
OR210897.1,OR210529.1,0.0394338
OR210811.1,OR210724.1,0.0262546
OR210740.1,OR210589.1,0.0363959
OR210774.1,OR210748.1,0.0259369
OR210831.1,OR210502.1,0.0330845
OR210874.1,OR210562.1,0.0294275
OR210758.1,OR210578.1,0.035998
OR210926.1,OR210670.1,0.0361583
OR210897.1,OR210528.1,0.0436407
OR210811.1,OR210723.1,0.0161277
OR210740.1,OR210586.1,0.0465484
OR210774.1,OR210746.1,0.029529
OR210854.1,OR210561.1,0.0326645
OR210831.1,OR210500.1,0.0294257
OR210926.1,OR210669.1,0.0361583
OR210758.1,OR210575.1,0.0394689
OR210874.1,OR210551.1,0.0425324
OR210897.1,OR210524.1,0.036438
OR210811.1,OR210722.1,0.0161277
OR210740.1,OR210585.1,0.0226758
OR210774.1,OR210740.1,0.0226762
OR210926.1,OR210668.1,0.0361583
OR210831.1,OR210498.1,0.0330796
OR210758.1,OR210570.1,0.0426819
OR210854.1,OR210542.1,0.0463419
OR210874.1,OR210549.1,0.0397036
OR210790.1,OR210781.1,0.032874
OR210811.1,OR210721.1,0.0295112
OR210897.1,OR210515.1,0.0396858
OR210774.1,OR210739.1,0.0194914
OR210740.1,OR210580.1,0.0260203
OR210926.1,OR210667.1,0.0361583
OR210831.1,OR210496.1,0.0260877
OR210758.1,OR210566.1,0.0328632
OR210874.1,OR210547.1,0.0226761
OR210854.1,OR210533.1,0.0432109
OR210811.1,OR210720.1,0.0161277
OR210897.1,OR210514.1,0.0394795
OR210740.1,OR210579.1,0.0331093
OR210790.1,OR210760.1,0.0495848
OR210926.1,OR210661.1,0.0396807
OR210758.1,OR210564.1,0.0465683
OR210874.1,OR210546.1,0.0397036
OR210854.1,OR210532.1,0.0260082
OR210831.1,OR210492.1,0.0227127
OR210811.1,OR210719.1,0.0161277
OR210897.1,OR210513.1,0.0465855
OR210740.1,OR210578.1,0.0193819
OR210774.1,OR210700.1,0.0394677
OR210758.1,OR210562.1,0.0463411
OR210926.1,OR210652.1,0.0327248
OR210874.1,OR210540.1,0.0325707
OR210854.1,OR210526.1,0.0494501
OR210831.1,OR210491.1,0.0259411
OR210811.1,OR210718.1,0.0161277
OR210897.1,OR210511.1,0.0360527
OR210740.1,OR210575.1,0.0295981
OR210874.1,OR210539.1,0.0294459
OR210774.1,OR210686.1,0.0259393
OR210926.1,OR210639.1,0.0395389
OR210758.1,OR210547.1,0.0324882
OR210854.1,OR210519.1,0.0398307
OR210811.1,OR210717.1,0.0161277
OR210831.1,OR210489.1,0.026149
OR210897.1,OR210507.1,0.0298311
OR210740.1,OR210572.1,0.0432101
OR210874.1,OR210536.1,0.0396668
OR210774.1,OR210683.1,0.0328302
OR210926.1,OR210638.1,0.036189
OR210758.1,OR210540.1,0.0358881
OR210811.1,OR210716.1,0.0161277
OR210854.1,OR210508.1,0.0332118
OR210897.1,OR210503.1,0.036682
OR210740.1,OR210571.1,0.0465335
OR210874.1,OR210534.1,0.0394765
OR210774.1,OR210680.1,0.0327335
OR210831.1,OR210482.1,0.0329036
OR210926.1,OR210634.1,0.0328944
OR210758.1,OR210536.1,0.0430049
OR210811.1,OR210715.1,0.01946
OR210897.1,OR210502.1,0.0330969
OR210740.1,OR210570.1,0.0259061
OR210854.1,OR210499.1,0.0329773
OR210874.1,OR210529.1,0.0359618
OR210774.1,OR210675.1,0.0394677
OR210758.1,OR210534.1,0.0432392
OR210926.1,OR210628.1,0.0397394
OR210831.1,OR210478.1,0.0194328
OR210811.1,OR210714.1,0.0194581
OR210897.1,OR210500.1,0.0360551
OR210740.1,OR210566.1,0.0231219
OR210874.1,OR210528.1,0.0397353
OR210774.1,OR210674.1,0.0426529
OR210854.1,OR210490.1,0.0397084
OR210926.1,OR210627.1,0.0499747
OR210758.1,OR210529.1,0.0327952
OR210831.1,OR210477.1,0.0295927
OR210811.1,OR210713.1,0.0161277
OR210897.1,OR210498.1,0.0193877
OR210740.1,OR210564.1,0.0366093
OR210874.1,OR210524.1,0.0327276
OR210774.1,OR210671.1,0.0360015
OR210758.1,OR210528.1,0.0430087
OR210926.1,OR210617.1,0.0463109
OR210811.1,OR210712.1,0.0161277
OR210897.1,OR210496.1,0.032868
OR210831.1,OR210474.1,0.0364079
OR210740.1,OR210562.1,0.0293986
OR210854.1,OR210465.1,0.0466422
OR210774.1,OR210670.1,0.0394677
OR210874.1,OR210515.1,0.0360049
OR210758.1,OR210524.1,0.0326998
OR210926.1,OR210614.1,0.036241
OR210811.1,OR210711.1,0.0161277
OR210897.1,OR210492.1,0.0227451
OR210831.1,OR210473.1,0.0260239
OR210774.1,OR210669.1,0.0394677
OR210874.1,OR210514.1,0.0495748
OR210740.1,OR210551.1,0.0358181
OR210926.1,OR210610.1,0.0333273
OR210758.1,OR210516.1,0.0499591
OR210897.1,OR210491.1,0.0196856
OR210811.1,OR210707.1,0.0161277
OR210831.1,OR210472.1,0.0432868
OR210774.1,OR210668.1,0.0394677
OR210874.1,OR210513.1,0.0496715
OR210740.1,OR210549.1,0.0461982
OR210926.1,OR210609.1,0.0399156
OR210758.1,OR210515.1,0.0463454
OR210897.1,OR210489.1,0.0330767
OR210811.1,OR210706.1,0.0161277
OR210831.1,OR210471.1,0.0498197
OR210774.1,OR210667.1,0.0394677
OR210874.1,OR210511.1,0.039358
OR210740.1,OR210547.1,0.0430065
OR210926.1,OR210608.1,0.0333131
OR210790.1,OR210478.1,0.0495473
OR210758.1,OR210507.1,0.0363597
OR210897.1,OR210482.1,0.0194924
OR210874.1,OR210507.1,0.0331068
OR210774.1,OR210661.1,0.0429901
OR210831.1,OR210466.1,0.0227693
OR210853.1,OR210852.1,0.0292772
OR210740.1,OR210546.1,0.0461982
OR210926.1,OR210605.1,0.0360431
OR210758.1,OR210503.1,0.0361544
OR210897.1,OR210480.1,0.0499352
OR210811.1,OR210647.1,0.042831
OR210874.1,OR210503.1,0.0328903
OR210774.1,OR210657.1,0.0327261
OR210853.1,OR210851.1,0.0438332
OR210831.1,OR210464.1,0.0360586
OR210926.1,OR210602.1,0.0328577
OR210740.1,OR210540.1,0.0296658
OR210758.1,OR210502.1,0.0396745
OR210897.1,OR210478.1,0.0261352
OR210874.1,OR210502.1,0.0363802
OR210774.1,OR210652.1,0.0429843
OR210853.1,OR210849.1,0.0394361
OR210811.1,OR210640.1,0.0399234
OR210926.1,OR210601.1,0.0331055
OR210740.1,OR210539.1,0.0428132
OR210758.1,OR210500.1,0.0497474
OR210831.1,OR210459.1,0.0260262
OR210897.1,OR210477.1,0.0231405
OR210874.1,OR210500.1,0.0326988
OR210774.1,OR210639.1,0.0430076
OR210853.1,OR210840.1,0.0361529
OR210926.1,OR210600.1,0.043138
OR210740.1,OR210536.1,0.03306
OR210758.1,OR210498.1,0.0432599
OR210811.1,OR210597.1,0.0472179
OR210897.1,OR210474.1,0.0226831
OR210874.1,OR210498.1,0.0364218
OR210831.1,OR210443.1,0.0427581
OR210774.1,OR210638.1,0.0260829
OR210853.1,OR210839.1,0.0366104
OR210926.1,OR210598.1,0.0362353
OR210740.1,OR210534.1,0.0328589
OR210758.1,OR210496.1,0.0326337
OR210897.1,OR210473.1,0.0328699
OR210874.1,OR210496.1,0.0292943
OR210831.1,OR210441.1,0.0369151
OR210774.1,OR210634.1,0.0228291
OR210853.1,OR210835.1,0.0328627
OR210926.1,OR210595.1,0.0365973
OR210740.1,OR210529.1,0.0292774
OR210758.1,OR210492.1,0.0359349
OR210897.1,OR210471.1,0.0496825
OR210874.1,OR210492.1,0.0258956
OR210774.1,OR210628.1,0.0431918
OR210853.1,OR210831.1,0.0228739
OR210926.1,OR210593.1,0.0326369
OR210740.1,OR210528.1,0.0063891
OR210831.1,OR210436.1,0.0228739
OR210758.1,OR210491.1,0.0393188
OR210874.1,OR210491.1,0.0291906
OR210897.1,OR210466.1,0.0366411
OR210774.1,OR210627.1,0.0466957
OR210853.1,OR210830.1,0.0363647
OR210926.1,OR210591.1,0.0366049
OR210740.1,OR210524.1,0.0262017
OR210831.1,OR210435.1,0.0228739
OR210789.1,OR210682.1,0.0428279
OR210758.1,OR210489.1,0.0259365
OR210874.1,OR210489.1,0.0294005
OR210897.1,OR210464.1,0.026023
OR210853.1,OR210828.1,0.029574
OR210926.1,OR210589.1,0.0432092
OR210774.1,OR210617.1,0.0429226
OR210740.1,OR210516.1,0.0428805
OR210831.1,OR210434.1,0.0293552
OR210758.1,OR210482.1,0.0465612
OR210874.1,OR210482.1,0.0361555
OR210853.1,OR210825.1,0.0295706
OR210897.1,OR210459.1,0.0328747
OR210926.1,OR210586.1,0.046389
OR210774.1,OR210614.1,0.0261165
OR210740.1,OR210515.1,0.0294004
OR210758.1,OR210478.1,0.0326986
OR210853.1,OR210824.1,0.039666
OR210874.1,OR210478.1,0.0226399
OR210831.1,OR210430.1,0.0161556
OR210926.1,OR210580.1,0.0397468
OR210740.1,OR210514.1,0.0499044
OR210774.1,OR210610.1,0.0366049
OR210897.1,OR210443.1,0.0497172
OR210853.1,OR210822.1,0.0299099
OR210758.1,OR210473.1,0.0394681
OR210874.1,OR210477.1,0.0472411
OR210831.1,OR210429.1,0.0161556
OR210926.1,OR210579.1,0.0399108
OR210740.1,OR210513.1,0.0499457
OR210774.1,OR210609.1,0.0294475
OR210897.1,OR210441.1,0.0369901
OR210853.1,OR210820.1,0.036157
OR210758.1,OR210472.1,0.0428793
OR210874.1,OR210474.1,0.0396799
OR210831.1,OR210428.1,0.0294753
OR210926.1,OR210578.1,0.0328562
OR210740.1,OR210511.1,0.0463909
OR210774.1,OR210608.1,0.0162505
OR210897.1,OR210436.1,0.0298373
OR210853.1,OR210816.1,0.0369054
OR210874.1,OR210473.1,0.0361629
OR210758.1,OR210466.1,0.0361571
OR210926.1,OR210575.1,0.0363552
OR210789.1,OR210564.1,0.0461681
OR210740.1,OR210507.1,0.0266045
OR210774.1,OR210605.1,0.0327027
OR210897.1,OR210435.1,0.0298373
OR210853.1,OR210814.1,0.0294614
OR210874.1,OR210472.1,0.0465616
OR210758.1,OR210459.1,0.0325838
OR210926.1,OR210571.1,0.0468139
OR210740.1,OR210503.1,0
OR210774.1,OR210602.1,0.0294496
OR210897.1,OR210434.1,0.0432362
OR210853.1,OR210810.1,0.0292145
OR210874.1,OR210471.1,0.0495775
OR210789.1,OR210498.1,0.0495245
OR210926.1,OR210570.1,0.0326369
OR210830.1,OR210828.1,0.0468305
OR210740.1,OR210502.1,0.0298251
OR210774.1,OR210601.1,0.0430028
OR210853.1,OR210809.1,0.0396857
OR210758.1,OR210443.1,0.0426093
OR210897.1,OR210430.1,0.02289
OR210874.1,OR210466.1,0.0328616
OR210926.1,OR210566.1,0.0297927
OR210740.1,OR210500.1,0.029296
OR210774.1,OR210600.1,0.0398311
OR210789.1,OR210477.1,0.0499379
OR210830.1,OR210825.1,0.0463412
OR210853.1,OR210807.1,0.0336701
OR210758.1,OR210441.1,0.0363597
OR210897.1,OR210429.1,0.02289
OR210874.1,OR210464.1,0.0463587
OR210810.1,OR210807.1,0.0499165
OR210926.1,OR210564.1,0.0363839
OR210740.1,OR210498.1,0.037068
OR210774.1,OR210598.1,0.0397414
OR210789.1,OR210474.1,0.0497168
OR210830.1,OR210824.1,0.0428879
OR210897.1,OR210428.1,0.0294262
OR210853.1,OR210801.1,0.0464007
OR210758.1,OR210436.1,0.0226393
OR210874.1,OR210459.1,0.0292775
OR210926.1,OR210562.1,0.0361908
OR210740.1,OR210496.1,0.0160907
OR210774.1,OR210595.1,0.0260859
OR210758.1,OR210435.1,0.0226393
OR210853.1,OR210796.1,0.0297867
OR210740.1,OR210492.1,0.0259937
OR210774.1,OR210593.1,0.029296
OR210926.1,OR210551.1,0.0358884
OR210758.1,OR210434.1,0.0361544
OR210874.1,OR210443.1,0.0460296
OR210810.1,OR210788.1,0.0496036
OR210853.1,OR210789.1,0.0496998
OR210830.1,OR210810.1,0.04622
OR210740.1,OR210491.1,0.0294235
OR210774.1,OR210591.1,0.0399259
OR210926.1,OR210549.1,0.0463214
OR210896.1,OR210885.1,0.0394439
OR210758.1,OR210430.1,0.0294013
OR210874.1,OR210441.1,0.0402825
OR210853.1,OR210788.1,0.0325669
OR210810.1,OR210785.1,0.0325643
OR210740.1,OR210489.1,0.0228762
OR210774.1,OR210589.1,0.0465519
OR210926.1,OR210547.1,0.0292749
OR210758.1,OR210429.1,0.0294013
OR210896.1,OR210879.1,0.0428743
OR210874.1,OR210436.1,0.0261472
OR210853.1,OR210785.1,0.0162504
OR210810.1,OR210784.1,0.049446
OR210830.1,OR210796.1,0.0472212
OR210788.1,OR210785.1,0.035962
OR210774.1,OR210586.1,0.0430028
OR210740.1,OR210482.1,0.0366025
OR210926.1,OR210546.1,0.0463214
OR210758.1,OR210428.1,0.0360427
OR210874.1,OR210435.1,0.0261472
